性别（男0 女1 其余2）,项目（足球1 篮球2 网球3 游泳跳水4 田径5 羽毛球6 乒乓球7 体操8 排球9 台球10 冰雪项目11 电竞12 其他13 体育无关14）,是否用外号（0无 1有+正面或中性 2有+负面或调侃） ,身份（1运动员 2其余从业者 3非从业者）,类别（1赛事赛场报道 2个人生活 3社交媒体活动 4公关宣传、采访 5人际关系 6商业活动 7花边绯闻 8外界评价 9媒体物料 10负面新闻）,正文,日期,点赞数,评论数,转发数
0,2,0,1,1,【新王加冕！武汉三镇捧起中超冠军奖杯】武汉三镇众将高举火神杯，外援带头热舞喷洒香槟庆祝，尽享中超冠军荣耀！现场视频>>网页链接 ,2022/12/31,20,8,4
0,2,1,1,1,#NBA十佳球# 拉文平筐空接暴扣太震撼，詹皇关键时刻1V3无所畏惧，普尔极限滞空拉杆犹如乔丹附体！【原声】31日NBA十佳球 生日夜老詹关键球一展极限滞空 ,2022/12/31,3,0,0
0,2,0,1,1,#克莱蒙斯55分##新疆男篮命中23记三分# 新疆击败山西拿下3连胜，外援克莱蒙斯55分创CBA生涯新高，个人13记三分也刷新本赛季纪录>>腾讯体育 ,2022/12/30,7,1,1
0,2,0,1,1,【马尚狂轰41+7+7！广东18分大胜北京】马尚全场轰进9记三分且零失误，广东豪取11连胜，北京6连胜被终结，赛季被对手双杀>>腾讯体育 ,2022/12/30,12,2,2
0,1,0,1,8,#梅西当选2022国际记者协会票选最佳运动员# 国际体育记者协会宣布，梅西当选2022年最佳运动员，得票率25.45%遥遥领先第二名>>腾讯体育 ,2022/12/30,5,0,0
0,2,0,1,1,#马尚半场26分# 马尚半场15分钟11投10中，轰进6记三分独砍26分，助广东男篮领先北京12分>>腾讯体育 ,2022/12/30,2,0,1
0,2,0,1,1,#上海男篮战胜青岛男篮##王哲林31分15篮板# 上海男篮首节奠定18分优势，但后三节均输分险遭大逆转，王哲林砍下31+15，外援梅洛贡献29+10+5。 ,2022/12/30,1,0,0
0,2,0,1,1,#NBA十佳球# 步行者新星上演惊天隔扣，莫兰特折叠背扣+飞身炸筐两度上榜，东契奇超远压哨三分惊艳全场！30日NBA十佳球 莫兰特连续送暴扣东契奇超远压哨三分 ,2022/12/30,5,1,0
0,1,0,1,5,【世界足坛悼念贝利 梅西C罗内马尔姆巴佩发文】梅西晒与贝利合影并配文：“安息吧，贝利。”C罗发长文：“我向全巴西、特别是贝利的家人表示最深切的哀悼。只对永远的球王贝利说一声再见，远不能够表达出此时笼罩在整个足球世界的痛苦。”内马尔、姆巴佩等球星，皇马巴萨等俱乐部也都发文悼念。腾讯体育,2022/12/30,15,1,3
0,1,1,1,2,#球王贝利去世# 【哀悼！球王贝利去世 三夺世界杯史上唯一】贝利因结肠癌引发多器官衰竭去世，享年82岁，世界足坛时隔两年相继告别马拉多纳、贝利两大球王。腾讯体育 ,2022/12/30,21,2,8
0,1,0,2,1,#安切洛蒂不想说梅西是历史最佳# 对于梅西是否是历史最佳的话题，安切洛蒂表示，“梅西是历史最佳球员？这句话不会从我嘴里说出来。每个时代都有非常强大的球员，这么说是不公平的。我喜欢那些最好的球员，我见过马拉多纳、克鲁伊夫，我现在执教着金球奖得主（本泽马）。”腾讯体育 ,2022/12/29,7,2,0
0,7,0,2,1,#国乒确定新一届教练组# 李隼出任国乒总教练，男队主教练为王皓，女队主教练为马琳，混双组长为肖战>>腾讯体育 ,2022/12/29,5,0,2
0,2,0,1,1,NBA十佳球：锡安残暴隔扣戈贝尔，欧文极限变向晃倒对手淡定出手三分，德罗赞超级拉杆反身上篮打成2+1！29日NBA十佳球 多森姆绝平暴扣 锡安单臂隔扣戈贝尔 ,2022/12/29,7,0,1
0,2,0,1,1,【给湖人下最后通牒？詹姆斯：我还想夺冠！】詹姆斯赛后采访疑似给湖人管理层下通牒：如果阵容合适，我可以为任何球队带来应有的表现。我想赢！腾讯体育 ,2022/12/29,11,5,0
0,2,0,1,1,【马尔卡宁空砍29+16 爵士末节24中4遭勇士逆转】勇士三连胜，普尔单核带队轰26分，替补阵容表现优异；爵士两连败，亚洲第一后卫砍22分。板凳席全员沸腾！普尔携手鲍德温两记三分强势追平 ,2022/12/29,8,1,1
0,2,0,1,1,【蒙克罚球准绝杀轰33分 掘金五连胜遭终结】小萨带伤出战轰31+10，全队三人30+，国王终结连败；约基奇空砍40+7+6，绝杀三分投出三不沾。全都目送你得分 蒙克蝴蝶穿花回头望月 ,2022/12/29,2,0,0
0,2,2,1,1,【德罗赞加时赛独砍10分杀死比赛 】公牛加时险胜，送雄鹿四连败，字母哥空砍45+22+7；德罗赞出战44分钟，狂砍42+10+5。看视频>>转身进场行云流水 德罗赞甩开防守飞身挑篮得手 ,2022/12/29,6,0,1
0,2,0,1,1,【锡安残暴隔扣戈贝尔 复出狂轰43+5豪取四连胜】锡安轰下43分生涯新高，末节14分杀死比赛。森林狼四连败，爱德华兹错失中投绝杀。看视频>>恭喜你喜提十佳球背景板！锡安飞天遁地单臂隔扣戈贝尔 ,2022/12/29,11,0,1
0,2,1,1,1,【詹皇27+9+6遭遇里程悲 湖人负热火无缘连胜】威少15分8助攻，湖人全场24记失误；巴特勒复出27+5+5抢断，阿德巴约大号两双，热火两连胜。像推土机一般顶着阿德巴约！詹姆斯突破上篮用左手也能终结 ,2022/12/29,1,1,0
0,2,0,1,1,【KD26+16篮网豪取十连胜 欧文末节独砍15分】杜兰特欧文合砍54分，新星中锋6记封盖；残阵老鹰遭逆转，穆雷错失三分绝杀，空砍24+9+8。难度系数五颗星 欧文闪转腾挪滞空上篮打进还有加罚 ,2022/12/29,9,1,1
0,2,0,1,1,【魔术中锋遭对手重击后脑 两队大规模肢体冲突】瓦格纳防守中将对手撞到替补席，后者起身一拳重击前者后脑，随后双方混战。最终两队三人被驱逐！看视频>>大规模冲突！魔术中锋后脑遭拳击 三人遭驱逐 ,2022/12/29,24,8,8
0,2,1,1,1,【正视频直播湖人vs热火 巴特勒复出对决詹皇】詹姆斯迎战老东家，率队剑指两连胜；巴特勒伤愈归来，与老詹上演超巨对决。看直播>>扫一扫下载 腾讯体育APP ,2022/12/29,4,0,0
0,2,0,1,1,【免费看！正视频直播篮网vs老鹰 杜欧冲10连胜】篮网状态正盛，上一战杜兰特欧文同砍30+，本场能否延续火热表现，一举拿下十连胜？看免费直播>>扫一扫下载 腾讯体育APP ,2022/12/29,2,1,0
0,1,0,1,1,【英超：曼城3-1击败利兹联】2022-23赛季英超第17轮，曼城客场3-1击败利兹联。罗德里首开记录，格拉利什助攻双响，哈兰德梅开二度，斯特鲁伊克扳回一球。 ,2022/12/29,4,2,0
0,1,0,1,1,【法甲：巴黎2-1斯特拉斯堡】大巴黎法甲六连胜，姆巴佩补时点射绝杀，内马尔掌掴对手+假摔两黄离场。 ,2022/12/29,692,84,4
0,2,0,1,1,【狂输58分！CBA垫底队开赛19连败一场没赢】山东轻取宁波近4战3胜，全队8人得分上双，朱荣振登场17分钟砍下14分。#山东男篮58分大胜宁波男篮##宁波男篮19连败# 详细阅读>>腾讯体育 ,2022/12/28,6,1,0
0,2,0,1,9,【NBA三方大交易取消 太阳又没送走刺头前锋】名记Shams透露，这笔交易因为其中一支球队索要多个首轮签而告吹。#NBA# 详细阅读>>腾讯体育 【集锦】太阳125-108灰熊 莫兰特空砍34+6保罗率队8人上双结束连败 ,2022/12/28,5,0,0
0,1,0,1,7,【卡塔尔将梅西世界杯卧室改成博物馆】你是懂赚钱的！分析人士称：因梅西巨大的影响力，这将成为卡塔尔的知名景点。详细阅读>>卡塔尔大学：梅西世界杯期间住过的房间将被改造成博物馆听话德保罗！梅西一摇头德保罗立刻停止庆祝安静坐下 ,2022/12/28,4,0,0
0,2,0,1,10,【西热打架后续：5万罚款有人帮交4万】西热力江被CBA处罚当晚开直播，两位篮球圈小弟表示帮他分担罚款。#西热力江史琳杰打架被停赛罚款# 详细阅读>>曹芳和曹岩每人出2万元 帮西热力江交CBA罚款《边线Talk》第1集 西热力江和他的南京同曦 ,2022/12/28,13,2,0
0,2,1,1,1,【NBA十佳球：东契奇机智绝平+神传霸榜】詹皇空接炸筐君临天下，塔图姆反击大风车抡扣，普尔骚气晃动耍晕对手！#NBA# 28日NBA十佳球 东契奇施展魔法神仙绝平独占鳌头 ,2022/12/28,5,0,0
0,2,0,1,1,【NBA两冠后卫打CBA仅2分 全场5中0+决胜时刻被弃】广厦终结青岛4连胜，昔日MVP胡金秋大伤归来砍27+13，赵岩昊21分，孙铭徽伤停。#广厦男篮战胜青岛男篮##胡金秋27分13篮板# 详细阅读>>腾讯体育 ,2022/12/28,0,1,0
0,2,0,1,1,【广东击败吉林夺10连胜 琼斯空砍三双】易建联11分10篮板送排球大帽，广东全民皆兵6人上双；琼斯7次失误，“双姜”42分难救主。#广东男篮十连胜##易建联11分10篮板# 详细战报>>腾讯体育 ,2022/12/28,10,0,0
0,2,0,1,10,【CBA再出罚单！辽篮主帅杨鸣停赛3场罚款3万】昨晚京辽大战，杨鸣因不满判罚冲进场质问裁判，事后被驱逐出场。#杨鸣被停赛3场罚款3万元# 详细阅读>>腾讯体育 ,2022/12/28,2,7,0
0,2,0,1,1,【东契奇引NBA群星赞叹 独行侠更衣室庆祝曝光】他今日砍下60+21+10+2抢断1盖帽，创下12大纪录，赛后被疯狂浇水变成了“落汤鸡”！#东契奇60分21篮板三双# 详细阅读>>腾讯体育 【球星】东契奇vs尼克斯集锦 爆砍60+21+10达成第一神迹 ,2022/12/28,4,1,3
0,1,0,1,1,【切尔西2-0结束英超3连败 哈弗茨传射芒特建功】2022-23赛季英超第17轮，切尔西主场2-0完胜伯恩茅斯，拿到近6轮联赛首胜。斯特林助攻哈弗茨打破僵局，随后哈弗茨传球，芒特远射再下一城。腾讯体育 ,2022/12/28,4,0,0
0,1,0,1,1,【英超曼联3-0森林 拉什福德传射】2022-23赛季英超第17轮，曼联主场3-0击败诺丁汉森林，取得各项赛事4连胜。拉什福德传射建功，马夏尔打破进球荒，弗雷德替补建功。腾讯体育 ,2022/12/28,1,0,0
0,2,0,1,1,【CBA首钢17分大逆转辽宁 豪取6连胜】辽篮末节仅得11分，4连胜遭终结，杨鸣不满判罚冲入场内质问裁判遭驱逐。郭艾伦12分，赵继伟10分8助攻。腾讯体育 ,2022/12/27,10,3,0
0,2,0,1,10,【餐厅斗殴！西热力江又遭重罚：停赛5场+罚款5万】西热力江在驻地酒店用餐时，与江苏肯帝亚总经理史琳杰发生口角，后又用脚踹中对方身体，后者拿起椅子扔摔。#西热力江史琳杰打架被停赛罚款#腾讯体育 ,2022/12/27,12,4,0
0,2,0,1,1,【一个时代结束！中超8冠王提前1轮降级】#广州队降级#广州队1-4负长春亚泰，20轮不胜提前1轮降级，结束12个赛季中超征战，此前11个赛季夺8冠2亚1个第三>>腾讯体育 ,2022/12/27,7,2,3
0,1,0,1,1,正视频直播中超3场保级大战：广州队vs长春亚泰，直播间>>扫一扫下载 腾讯体育APP成都蓉城vs武汉长江，直播间>>扫一扫下载 腾讯体育APP深圳队vs广州城，直播间>>扫一扫下载 腾讯体育APP ,2022/12/27,1,1,0
0,2,0,2,1,【#中国男篮主帅谈选人标准# 豪言世界杯目标无上限】乔尔杰维奇表示：只要我接手一支球队，我就会按照赢得比赛、赢得奖牌去准备，明年世界杯目标没有上限。腾讯体育 ,2022/12/27,9,3,0
0,1,0,1,1,#国安比赛弃权# 【国安宣布弃权被判0-3 中超冠军今晚决出？】国安放弃今日与海港比赛，中超末轮两场争冠战也可能无法进行，武汉三镇今晚比赛或决定冠军归属。腾讯体育 ,2022/12/27,3,0,0
0,2,0,1,1,#快船加时战胜活塞##乔治32分#【神剧情！乔治砍32+11 快船加时险胜活塞】乔治加时独得7分杀死比赛，快船末节一度落后14分绝地逆转，曼恩命中大心脏绝平将比赛拖入加时。 腾讯体育 ,2022/12/27,1,0,0
0,2,0,1,1,#篮网战胜骑士##欧文32分##杜兰特32分##加兰46分#【欧文32分收割比赛杜兰特被罚下 篮网豪取9连胜】篮网力克骑士跻身东部前三，欧文末节15分收割比赛，杜兰特32分6犯离场连创纪录，加兰空砍46+8。 腾讯体育 ,2022/12/27,2,1,1
0,2,0,1,1,国王球星萨博尼斯右手拇指韧带撕脱性骨折， 将尝试带伤出战，本赛季场均17.9分12.4篮板6.7助攻。腾讯体育 ,2022/12/27,2,0,0
0,2,0,1,10,篮网骑士险爆发冲突，西蒙斯和阿伦肉搏抢球，用力将对手拽翻在地，阿伦暴怒起身，双方球员赶紧拉架。西蒙斯与阿伦抢球险爆冲突 欧文化身谈判大师上前讲和 ,2022/12/27,5,4,0
0,1,0,1,1,#加克波加盟利物浦#官宣！利物浦签荷兰国脚加克波达协议，转会费5000万英镑。腾讯体育 ,2022/12/27,6,2,0
0,1,0,1,1,#维拉1比3利物浦##萨拉赫传射建功#英超：利物浦客场3-1阿斯顿维拉，萨拉赫传射建功，范戴克爆射破门。腾讯体育 ,2022/12/27,1,0,0
0,1,0,1,1,#阿森纳3比1西汉姆联##温格重回阿森纳主场#英超：阿森纳3-1逆转西汉姆联继续领跑，温格重回酋长球场观战。腾讯体育 ,2022/12/27,5,0,1
0,2,0,1,1,【杜欧冲9连胜！正视频直播篮网vs骑士】东部第三大战东部第四，杜兰特欧文对决骑士双枪，谁能率队获胜？扫一扫下载 腾讯体育APP ,2022/12/27,2,0,0
0,1,0,2,10,#武汉三镇官方声明##武汉三镇说要与足协不良势力斗争#【武汉三镇：会毫不妥协跟足协黑暗势力斗争】武汉三镇官方声明：严正抗议中国足协一系列决议，我们可以不夺联赛冠军，但希望在一个公平公正的竞赛环境下被对手打败，而不是其他。腾讯体育 ,2022/12/27,15,5,2
0,1,0,1,1,【英超重燃战火！热刺上演连追2球好戏】在半场0-2落后情况下，凯恩、霍伊别尔下半场6分钟内连进两球，助热刺2-2战平布伦特福德。腾讯体育 ,2022/12/26,5,2,0
0,2,0,1,1,【广东轻取福建夺9连胜 易建联20+9迎里程碑】马尚30分领衔广东5人上双，阿联成常规赛“万分先生”，福建外援亚当斯空砍50+11+6>>腾讯体育 ,2022/12/26,5,0,0
0,2,0,1,1,#易建联常规赛10000分# 易建联成为朱芳雨后常规赛第二位“万分先生”，一周内连创三项里程碑！祝贺>>腾讯体育 ,2022/12/26,33,3,1
1,1,0,3,2,#乔治娜圣诞礼物送C罗劳斯莱斯# C罗全家过节视频来啦！乔治娜一袭红裙出镜，引领C罗和孩子们打开一件件圣诞礼物>>如何不经意间让我女友看到 C罗社媒晒乔治娜送圣诞礼物：劳斯莱斯 ,2022/12/26,16,5,0
0,2,0,1,1,【吴前复出砍25+7+6 浙江送天津13连败】浙江男篮重拾连胜稳居联盟第一，外援盖利28分领衔5人得分上双，“天津詹姆斯”空砍30+16>>腾讯体育 ,2022/12/26,1,0,0
0,2,0,1,1,【超级外援42+18+18！吉林34分大胜北控】琼斯“食言”再战超40分钟，全场27中19砍下大号三双，正负值高达+41，吉林另有3人得分20+，姜伟泽8记三分轰下28分>>腾讯体育 ,2022/12/26,1,0,0
0,2,0,1,1,#北京男篮官宣不续约秦晓雯# 北京男篮官方宣布，俱乐部董事长秦晓雯六年任职期满，合同到期后不再续约>>腾讯体育 ,2022/12/26,3,2,0
0,2,0,1,1,#阿隆戈登隔扣沙梅特#残暴指数五颗星！戈登大鹏展翅死亡隔扣沙梅特惊呆众人残暴指数五颗星！戈登大鹏展翅骑扣沙梅特惊呆众人 ,2022/12/26,13,3,0
0,2,0,1,1,#掘金加时战胜太阳##约基奇41分三双##阿隆戈登28分13篮板#【约基奇41+15+15刷爆纪录 掘金加时险胜太阳】掘金豪取4连胜，戈登砍下28+13，加时死亡隔扣沙梅特；太阳错失绝平三分后致命失误，惨遭3连败。腾讯体育 ,2022/12/26,2,0,0
0,1,0,1,1,【中超3队弃权被判0-3 山东泰山不战而胜暂登顶】中超联赛官方宣布，河北队、天津津门虎和梅州客家第33轮比赛弃权，山东泰山收获3分和3个净胜球暂时登顶。腾讯体育 ,2022/12/26,1,2,0
0,2,0,1,1,#布克伤退#太阳遭重创！布克腹股沟受伤，仅打4分钟伤退布克因腹股沟伤势退出比赛 现身板凳席双手抓头一脸懊恼 ,2022/12/26,3,0,3
0,2,0,1,1,#勇士战胜灰熊##普尔32分##莫兰特36分#【勇士被吹6T！年终大战轻取灰熊 普尔被驱逐】勇士6人上双终结连败，普尔32分生涯首次被驱逐，汤神24+9，莫兰特空砍36+7+8。 腾讯体育 ,2022/12/26,5,0,0
0,2,0,1,1,【正视频直播年终大战：太阳vs掘金 布克复出】布克保罗大战约基奇，西部第一冲击4连胜，太阳能否终结连败？扫一扫下载 腾讯体育APP ,2022/12/26,2,2,0
0,2,0,1,1,#库里指导普尔#普尔命中极限三分，库里喜笑颜开场边指导。普尔极限三分打出萌神风采 场边库里喜笑颜开耳语传授经验 ,2022/12/26,4,0,0
0,1,0,2,10,【足球报：恒大不再给广州队经济支援】广州队面临降级，许家印对球队情况没有过问，八冠王未来何去何从？八冠王面临降级！投资方无人过问，广州队未来何去何从？ ,2022/12/26,6,2,1
0,2,0,1,1,【免费看！正视频直播年终大战：灰熊vs勇士】两队上演恩怨对决，汤神普尔PK莫兰特，谁能率队赢下年终大战？扫一扫下载 腾讯体育APP ,2022/12/26,1,1,0
0,2,2,1,1,#凯尔特人战胜雄鹿##塔图姆41分#【绿军大胜雄鹿爆冲突 字母哥愤怒冲撞布朗】塔图姆狂轰41+7+5统治年终大战，暴力隔扣字母哥，布朗29分；字母哥空砍27+9，与布朗爆发冲突吃T。 腾讯体育 ,2022/12/26,4,0,1
0,2,0,1,1,#年终大战76人战胜尼克斯##哈登29分##恩比德35分#年终大战：76人逆转尼克斯豪取8连胜，哈登29+13 ，恩比德35+8。【集锦】费城119-112尼克斯 帝登合砍64分率队逆转尼克斯 ,2022/12/26,1,0,0
0,2,0,1,1,#年终大战独行侠战胜湖人##詹姆斯38分#【年终大战单节狂丢51分！詹姆斯38分难阻湖三崩】湖人负独行侠遭4连败，詹姆斯狂刷纪录迎里程悲，威少正负值-30；东契奇32+9+9，伍德30+8+7。【集锦】湖人115-124独行侠 詹姆斯空砍38分不敌东契奇32+9+9 ,2022/12/26,3,0,0
0,2,0,1,1,【CBA深圳终结上海九连胜 沈梓捷高效13中12】深圳豪取七连胜，萨林杰狂砍37+20+7；血布仅登场9分钟拿下5分，王哲林23+13。腾讯体育 ,2022/12/25,4,0,0
0,2,0,1,1,【辽宁双杀同曦收获四连胜】郭艾伦24+6领衔五人上双；西热手指骨折未登场，皮特森空砍47+5+6。腾讯体育 ,2022/12/25,12,0,0
1,2,0,3,7,【前NBA球员谈“卡戴珊魔咒”：那的确毁了我】拉沙德-麦坎茨谈昔日与卡戴珊恋情：那的确毁了我的合同，我连续16场被弃用，教练总觉得我没休息够。腾讯体育 ,2022/12/25,4,2,0
0,2,0,1,1,魔术近9战8胜 一数据高居NBA第二魔术青年军近期表现神勇，进攻和防守效率都排在联盟前七。摆烂多年，他们终于兑现天赋？腾讯体育 ,2022/12/25,3,1,0
0,1,0,1,10,【U15假球案后续：广州足球俱乐部董事长被开除】恒大集团官方文件：广州足球俱乐部董事长、恒大足校校长王亚军被开除。详情>>腾讯体育 ,2022/12/25,7,3,1
0,2,0,1,1,【利夫1.2秒准绝杀！北京送四川八连败】利夫最后1.2秒关键上篮，张殿梁错失漂移绝杀，首钢2分险胜四川。北京全场三分22中1，范子铭24分赛季新高>>腾讯体育 ,2022/12/25,5,0,0
0,2,0,1,1,【广厦男篮单节仅6分 胡金秋赛季首秀半场挂零】广厦首节17分落后，第二节轰下32分强势反超新疆。胡金秋伤愈复出半场0分，前勇士后卫库克4中0一分未得。腾讯体育 ,2022/12/25,6,0,0
0,1,0,2,10,#足协公布对广东省运会假球案的处罚##暂停广州足协会员资格2年#【中国足协官宣假球案重磅罚单：6人终身禁赛】中国足协：暂停广州足协会员资格2年，对恒大足球学校、广东省足协提出通报批评。腾讯体育 ,2022/12/25,2,0,0
0,1,0,3,2,#贝利儿子分享与父亲握手照#贝利儿子晒出与父亲手握着手的照片，写道：在阿尔伯特-爱因斯坦医院，父亲，我的力量与你同在！腾讯体育 ,2022/12/25,4,1,0
0,2,2,1,1,【湖人4将无缘年终大战 詹姆斯大概率出战】湖人官宣年终大战伤病报告，浓眉等4名球员无缘，詹姆斯冲击多项历史第一神迹。腾讯体育 ,2022/12/25,3,0,0
0,2,0,1,1,#库里左肩恢复良好#勇士官宣库里左肩伤势恢复良好，两周后重新评估。腾讯体育 ,2022/12/25,7,0,0
0,1,0,2,4,【曼联主帅：C罗已经是过去时了】滕哈赫：他选择了另外一条路，已经不是那个能帮我们扳平比分、实现目标的C罗了。详细阅读>>曼联主帅滕哈格说C罗已是过去时C罗的灰姑娘——乔治娜 ,2022/12/24,7,1,1
0,2,0,2,8,【数据网站预测湖人进季后赛概率：10%】3连败的湖人同期战绩已不如上赛季，进总决赛和夺冠概率均不到1%。球迷调侃：助鹈鹕冲文班亚马？#NBA# 详细阅读>>腾讯体育【球星】詹姆斯vs黄蜂集锦 连续6场砍30+末节18分难救主 ,2022/12/24,3,0,0
0,2,0,1,1,【8连胜篮网有多强？7项数据领跑联盟】击败雄鹿之后，越来越多人喊出“篮网总冠军”的口号了。详情>>腾讯体育 【集锦】雄鹿100-118篮网 字母哥空砍26+13不敌杜兰特24分 ,2022/12/24,5,0,0
0,2,0,1,1,【最多领先37分！广东大胜北控豪取8连胜】广东首节轰出42比18终结比赛悬念，易建联25+9提前打卡下班，成CBA历史6000篮板第一人！#广东男篮大胜北控男篮##易建联25分9篮板# 详细阅读>>腾讯体育 ,2022/12/24,22,0,0
0,2,0,1,1,【西部没对手？莫兰特狂妄言论遭批】莫兰特曾说“联盟里对手只有绿军”，NBA名宿批评：你不是库里，还没在季后赛证明过自己。详细阅读>>莫兰特称西部没对手 弗莱：他不是超巨 季后赛成绩还不够好【球星】莫兰特vs太阳集锦 全场12分 11助攻轻松取胜 ,2022/12/24,4,3,1
0,2,2,1,10,【字母哥争议动作 篮网大将社媒公开质问】今日篮网vs雄鹿，克拉克斯顿被字母哥放倒，他社媒发视频质问：这是篮球动作？#NBA# 详细>>网页链接【集锦】雄鹿100-118篮网 字母哥空砍26+13不敌杜兰特24分 ,2022/12/24,8,1,0
0,2,0,1,1,【男篮神射致命三分 全华班吉林送天津12连败】吉林外援琼斯遭争议判罚被驱逐，姜伟泽打满48分钟砍下23+8，吉林8人轮换赢下三外援天津。#吉林男篮战胜天津男篮##姜伟泽三分杀死比赛# 详细战报>>腾讯体育 ,2022/12/24,6,0,0
0,2,2,1,1,【NBA十佳球：德罗赞+超新星两记嗜血绝杀】老詹背后穿裆妙传助飞托布，东契奇神仙操作戏耍火箭3人，马刺樱木被2米18蜘蛛人封杀。#NBA# 24日NBA十佳球 德罗赞中距离封喉哈利伯顿超远三分绝杀 ,2022/12/24,4,0,0
0,2,1,1,1,【37岁詹皇刷4大纪录 但败给最后一攻一防】詹姆斯今天创3项NBA第一、1项第二仅次乔丹，突破掉鞋失绝杀后，他久坐不起极不甘心。#湖人不敌黄蜂##詹姆斯34分# 详细阅读>>腾讯体育 【球星】詹姆斯vs黄蜂集锦 连续6场砍30+末节18分难救主 ,2022/12/24,2,1,0
0,2,0,1,10,【CBA开出重磅罚单 马尚被罚50万元】CBA开出罚单，广东男篮外援马尚-布鲁克斯在赛后发布会佩戴竞品产品，被罚款人民币50万元。腾讯体育 ,2022/12/24,7,5,4
0,1,0,1,2,【外媒曝贝利病情恶化 家属和巴西政府开始准备葬礼】据Infobae报道，贝利病情严重恶化，几乎不能说话。医院正在全力救治，但他的家属和巴西政府已经开始筹备葬礼。腾讯体育 ,2022/12/24,3,1,1
0,2,2,1,8,【官方MVP榜：字母哥升榜首 詹皇首获提名】连续3周霸榜的塔图姆跌至第三，杜兰特升到第四，米切尔、布克新进前十>>腾讯体育 ,2022/12/23,2,3,0
0,2,0,1,10,CBA官方公告：新疆球员齐麟因用球砸裁判，严重违反体育运动精神，对其停赛2场罚款15万元。腾讯体育 ,2022/12/23,11,5,0
0,1,0,1,8,#姆巴佩身价1.8亿欧全球第1# 德转更新球员身价榜，姆巴佩世界杯后从1.6亿欧涨至1.8亿欧，超越哈兰德重返世界第一>>腾讯体育 ,2022/12/23,17,0,0
0,2,0,1,1,#辽宁男篮战胜四川男篮##郭艾伦21分# 辽篮4人得分20+，张镇麟贡献24+11+8，赵继伟得到21分，辽篮36分大捷拿下3连胜>>腾讯体育 ,2022/12/23,6,0,0
0,2,0,1,1,【CBA北京轻取同曦 获4连胜升至第三】外援利夫27+7+7领衔5人上双，曾凡博带病作战5中0未得分；西热力江连续两场砍下两双。腾讯体育 ,2022/12/23,6,1,1
0,2,0,1,1,【西热力江怒批失误球员：我今天不用你了！】同曦后卫连续两次低级失误，西热力江立马叫暂停将其换下，劈头盖脸一顿痛批让他离场。#西热力江怒斥邬挺嘉# 腾讯体育 ,2022/12/23,25,14,0
0,2,0,1,1,#广东男篮终结浙江15连胜# #易建联CBA生涯600场里程碑#  广东双外援合砍42分，率队拿下7连胜，浙江赛季不败金身被打破，陆文博空砍全场最高27分>>腾讯体育 ,2022/12/22,8,0,1
0,1,0,1,1,#FIFA年终排名巴西第一# 世界冠军阿根廷排第二，法国升至第三，日本成为亚洲第一，国足亚洲第11。腾讯体育 ,2022/12/22,3,3,1
0,2,2,1,1,#NBA十佳球# 字母哥惨遭隔扣羞辱，特雷杨神级假动作骗过全场所有人，塔图姆一条龙暴扣震飞防守者！【原声】22日NBA十佳球 字母哥惨遭隔扣 多森姆补篮绝杀老鹰 ,2022/12/22,3,0,0
0,1,0,1,4,【曝C罗已决定加盟西亚豪门 年薪1.6亿英镑】阿斯报消息，C罗已经决定加盟利雅得胜利，双签约到2025年。记者透露合同细节，C罗每年包括工资、肖像权和商业收入在内总收入约为1.6亿英镑。腾讯体育 ,2022/12/22,6,4,0
0,1,0,1,1,【曼联2-0晋级联赛杯八强 埃里克森拉什福德破门】2022-23赛季英格兰联赛杯第4轮，曼联主场2-0淘汰伯恩利晋级八强。埃里克森打破僵局，下半场拉什福德奔袭破门锁定胜局。腾讯体育 ,2022/12/22,5,0,0
0,1,0,1,5,【姆巴佩晒照迎24岁生日 詹皇送祝福】姆巴佩社媒晒出吹蜡烛许愿照片，詹姆斯留言送祝福：生日快乐，年轻的国王！腾讯体育 ,2022/12/21,19,6,1
0,2,0,1,1,【全面开花！北京男篮41分大胜吉林】外援利夫22分领衔7人上双，北京全场狂轰134分，拿下3连胜后升至第三位>>腾讯体育 ,2022/12/21,3,0,0
0,2,0,1,1,【高诗岩三双创纪录！山东男篮29分大胜新疆】高诗岩13+16+16拿下生涯第3个三双，成为CBA本土历史第三人，本场16次助攻超越新疆全队>>腾讯体育 ,2022/12/21,1,2,0
0,1,0,1,1,#C罗梅西仍有望再战一届世界杯# 德媒爆料C罗希望参加2026年世界杯，阿根廷名宿则透露：梅西曾说过如果赢得世界杯冠军，会继续踢到下一届>>腾讯体育 ,2022/12/21,11,2,1
0,2,0,1,1,【国产中锋狂砍50+18！辽篮51分大胜福建】付豪全场28投23中，斩获个人CBA首个50+，赵继伟19助攻创生涯新高，张镇麟砍下19+17+9>>腾讯体育 ,2022/12/21,9,1,0
0,2,0,3,4,原创篮球国漫#左手上篮动画定档2月#，篮球场上实力说话，全力奔跑，只要哨声不响，比赛就没有结束！中国篮协官方背书，属于我们自己的篮球动画#左手上篮2D运球流畅度#，23年2月约定好来一场不负青春的篮球赛吧！ 腾讯体育的微博视频 ,2022/12/21,10,2,0
