性别（男0 女1 其余2）,项目（足球1 篮球2 网球3 游泳跳水4 田径5 羽毛球6 乒乓球7 体操8 排球9 台球10 冰雪项目11 电竞12 其他13 体育无关14）,是否用外号（0无 1有+正面或中性 2有+负面或调侃） ,身份（1运动员 2其余从业者 3非从业者）,类别（1赛事赛场报道 2个人生活 3社交媒体活动 4公关宣传、采访 5人际关系 6商业活动 7花边绯闻 8外界评价 9媒体物料 10负面新闻）,正文,日期,点赞数,评论数,转发数,话题
1,3,0,1,1,【#郑钦文爆冷止步澳网次轮#】爆冷！#澳网2023# 女单第二轮，29号种子郑钦文首盘4-1后连丢7局，以0-2（4-6/4-6）不敌美国选手佩拉，遗憾出局。 ,2023/1/18,29,19,4,"郑钦文爆冷止步澳网次轮,澳网2023"
1,3,1,1,1,【#张帅晋级澳网次轮# 】#澳网2023# 23号种子、中国金花@Tennis张帅 以2-1（6-1/4-6/6-0）战胜罗马尼亚选手提格，终结了三连败，取得新赛季单打首胜！ ,2023/1/18,32,1,6,"张帅晋级澳网次轮,澳网2023"
1,6,0,1,1,【#印度赛凡晨组合逆转进次轮#】#2023年印度羽毛球公开赛#  中国组合@陈小白BAOBAO @贾一凡_F 在先丢一盘的情况下逆转，最终以2-1（16-21、21-14、21-16）淘汰普蒂塔/素比莎拉，前者晋级下一轮！ ,2023/1/18,21,1,3,"印度赛凡晨组合逆转进次轮,2023年印度羽毛球公开赛"
1,1,0,1,1,【#中国女足约战欧洲球队模拟世界杯# 】据《北京青年报》消息，中国女足将于当地时间2月14日、16日、19日、22日在西班牙马贝拉进行4场热身赛，对手分别为瑞典女足、爱尔兰女足以及两支女足西甲球队。女足世界杯，中国和丹麦、英格兰同组，因此选择了瑞典和爱尔兰这两支风格相似的球队，中国女足因此将这两个对手视为丹麦、英格兰的假想敌。,2023/1/18,27,7,1,中国女足约战欧洲球队模拟世界杯
1,7,0,1,1,【#石川佳纯会继续参加国际比赛#】石川佳纯日前接受《报知体育》专访，表明了继续在一线打拼的决心。石川佳纯对此表示：我现在不考虑巴黎奥运会的事情，如果不以第4次为目标就必须退役吗？我认为那个选择太极端了。我喜欢乒乓球，作为职业选手应该做自己想做的。在眼前的比赛中以最佳状态站在球场上。 ,2023/1/18,19,0,6,石川佳纯会继续参加国际比赛
1,3,0,1,1,【#王欣瑜止步澳网次轮#】#澳网2023# 女单第二轮，中国选手王欣瑜以0-2（3-6、2-6）不敌10号种子凯斯，无缘32强。凯斯下一轮将对阵阿扎伦卡和波多罗斯卡之间的胜者。 ,2023/1/18,8,3,2,"王欣瑜止步澳网次轮,澳网2023"
1,6,0,1,1,#印度赛何冰娇进次轮#  #2023年印度羽毛球公开赛# 2023年印度羽毛球公开赛，@何冰娇的小号 21-16/21-15战胜杰克斯菲德，晋级第二轮，下一轮她将迎来金佳恩的挑战。 ,2023/1/18,8,2,2,"印度赛何冰娇进次轮,2023年印度羽毛球公开赛"
1,3,0,1,1,#韩馨蕴曾贷款7万打比赛#  #澳网2023# 据@韩馨蕴 自述，她曾经申请了7万块贷款，冲进WTA巡回赛的圈子。明天，@韩馨蕴 就将迎来新赛季的首个大满贯之旅。 ,2023/1/18,17,9,2,"韩馨蕴曾贷款7万打比赛,澳网2023"
1,11,0,1,1,#中国冰壶队7连胜晋级半决赛# #中国大学生女子冰壶队太强了# 普莱西德湖大冬会，中国大学生女子冰壶队豪取7连胜，率先晋级半决赛！中国大学生女子冰壶队9-5战胜西班牙，9-2战胜瑞士，6-4战胜瑞典，9-2战胜澳大利亚，7-4战胜加拿大，6-3战胜英国，7-3战胜日本，展现出超强的水平，祝愿她们再接再厉。咪咕体育的微博视频,2023/1/18,32,2,6,"中国冰壶队7连胜晋级半决赛,中国大学生女子冰壶队太强了"
1,6,0,1,1,#印度赛陈雨菲进次轮# @陈雨菲_CYF 21-19、22-20 战胜李文珊！下一轮的对手将是米娅vs内维尔的胜者 #2023年印度羽毛球公开赛#  ,2023/1/17,27,3,2,"印度赛陈雨菲进次轮,2023年印度羽毛球公开赛"
1,3,0,1,1,#张帅比赛推迟一天# 由于高温+雨水，今日还未开赛的澳网外场比赛推迟到明天进行，@Tennis张帅 的首轮比赛因此也延期到明天。这样明天将有张帅、商竣程、郑钦文、朱琳和王欣瑜五人出战 #澳网2023# ,2023/1/17,13,2,2,"张帅比赛推迟一天,澳网2023"
1,6,0,1,1,#印度赛张殊贤郑雨横扫进次轮# @Z_殊贤 @郑雨yuyuyu 21-4、21-2 哈丽萨/罗伊，顺利晋级下一轮！接下来将对阵乔莉/普莱拉 #2023年印度羽毛球公开赛#  ,2023/1/17,19,4,1,"印度赛张殊贤郑雨横扫进次轮,2023年印度羽毛球公开赛"
1,1,0,1,1,#瑞典女足下月约战中国女足# 瑞典足协官方宣布，2月13日至21日，瑞典女足将进行集训，在此期间将会先后约战中国女足和德国女足。根据瑞典足协公布的日程，瑞典女足将于当地时间2月16日18点30分（北京时间2月17日1点30分），在西班牙马贝拉足球中心对阵中国女足。 ,2023/1/17,35,3,2,瑞典女足下月约战中国女足
1,1,0,1,1,#巴黎官宣杨莉娜离队# 北京时间1月17日上午，巴黎圣日耳曼官方宣布，中国女足国脚杨莉娜结束租借。巴黎圣日耳曼在官方公告中写道：中国中场球员杨莉娜返回她的中国俱乐部上海农商银行女足。去年夏天杨莉娜租借至巴黎圣日耳曼，为我们出战过法甲女足和欧冠女足比赛！巴黎圣日耳曼感谢杨莉娜，并祝愿她在下半赛季一切顺利！,2023/1/17,20,7,7,巴黎官宣杨莉娜离队
1,14,0,3,7,#夏奇拉通过家中果酱发现皮克出轨#西班牙电视节目披露，夏奇拉是通过家中冰箱里的果酱发现皮克出轨的。一次出差后，夏奇拉发现家中果酱被人打开食用了，而作为职业球员，皮克有严格饮食管理，从不吃果酱。夏奇拉后来请私人侦探调查，发现克拉拉（皮克现女友）当时在家中留宿还吃了早餐。夏奇拉曾表示，只要打开冰箱，她就知道家中发生过什么。,2023/1/17,1316,86,50,夏奇拉通过家中果酱发现皮克出轨
1,1,0,1,2,#C罗一家利雅得游玩#C罗@CristianoRonaldo 忙里偷闲，带全家一起游玩利雅得#C罗一家打卡利雅得游乐园# ,2023/1/17,73,17,12,"C罗一家利雅得游玩,C罗一家打卡利雅得游乐园"
1,11,0,1,1,#谷爱凌2023赛季首秀# @青蛙公主爱凌 即将迎来新年首个比赛——世界杯加拿大站。比赛时间分别是1月20号和22号北京时间上午9点，大年初一有谷爱凌比赛看哦在个人主页上，谷爱凌细心标注了开赛时间并呼呼大家等她训练结束后再合影。 ,2023/1/17,823,95,13,谷爱凌2023赛季首秀
1,7,0,1,1,#何卓佳3比1李凯敏##WTT常规挑战赛多哈站2023#女单资格赛第二轮，@小胖子何卓佳 3-1战胜李凯敏顺利晋级！四局比分为10-12、11-4、11-8、11-5 咪咕体育的微博视频 ,2023/1/16,14,1,2,"何卓佳3比1李凯敏,WTT常规挑战赛多哈站2023"
1,2,0,1,2,#玛雅摩尔退役# WNBA官方宣布，四届WNBA总冠军（2011、2013、2015、2017）得主玛雅-摩尔正式宣布从WNBA退役。除了在WNBA的表现外，玛雅-摩尔还曾带领巴伦西亚赢得西甲冠军和欧冠冠军，带领山西女篮完成WCBA三连冠。  ,2023/1/16,50,7,5,玛雅摩尔退役
1,2,0,1,1,#中国三人女篮亚洲杯集训名单# @中国三人篮球国家队 公布了今年三人篮球亚洲杯的女队集训名单。2023年国际篮联三人篮球亚洲杯将于3月29日至4月2日在新加坡举行。三人篮球国家女队将于1月30日至3月27日在山东省体育局训练中心集训。本次集训名单：主教练：许佳敏（上海）运动员：赵郁菲（山东）、张梓涵（北京师范大学）、伍湘琳（北京大学）、王家绘（北京大学）、罗巧梅（北京大学）、陈玉婕（华中科技大学）、霍俊彤（华中科技大学）、刘贝（华中科技大学）,2023/1/16,12,1,1,中国三人女篮亚洲杯集训名单
1,4,0,1,1,【#张雨霏2023年主攻200蝶#】#张雨霏2023年目标#与去年调整年不同，今年@o张雨霏o 将主攻方向转回了200米蝶泳。除了巴黎奥运会的目标外，她还想要在今年的福冈世锦赛上实现200米蝶泳的“大满贯”以及成为杭州亚运会的MVP。(中国体育报) ,2023/1/16,93,11,0,"张雨霏2023年主攻200蝶,张雨霏2023年目标"
1,3,0,1,1,【#郑钦文晋级澳网第二轮#】#澳网2023# 女单首轮，@郑钦文Ana 6-0/6-2轻取加尔菲，晋级第二轮。郑钦文的下轮对手将是美国左手选手佩拉。这是郑钦文首次以种子球员身份征战大满贯。澳网AustralianOpen的微博视频 ,2023/1/16,35,9,5,"郑钦文晋级澳网第二轮,澳网2023"
1,11,0,1,1,【#中国大学生女子冰壶队四连胜#】普莱西德湖大冬会，中国大学生女子冰壶队9-5战胜西班牙，9-2战胜瑞士，6-4战胜瑞典，9-2战胜澳大利亚，开赛4连胜。咪咕体育的微博视频 ,2023/1/16,54,8,8,中国大学生女子冰壶队四连胜
1,14,0,2,4,【#马凡舒再次担任春晚主持人#】《2023年春节联欢晚会》主持人阵容发布，@马凡舒_fanfan 再次担任春晚主持人。去年马凡舒就曾担任春晚主持人。央视新闻的微博视频 ,2023/1/16,169,40,14,马凡舒再次担任春晚主持人
1,9,0,1,1,【#斯坎迪奇女排6连胜#】意大利联赛，斯坎迪奇客场3-1战胜瓦莱福利亚，21-25、25-19、25-18、25-19。获得六连胜继续排名积分榜次席。@女排朱婷ZT 12分(27扣8中4拦网)，新加盟的@Xback女排姚迪 替补登场上演意甲首秀。】#朱婷征战意大利# 主播越晟铭的微博视频 ,2023/1/16,12,1,3,"斯坎迪奇女排6连胜,朱婷征战意大利"
1,7,0,1,1,#张瑞蒯曼3比1钱天一石洵瑶##张瑞蒯曼WTT女双夺冠##WTT常规挑战赛德班站#女双决赛，@Z张瑞Z /@kuaiman0207 3-1战胜@钱天一321 /@石洵瑶w 夺得冠军！四局比分为11-7、10-12、13-11、11-8 咪咕体育的微博视频 ,2023/1/15,16,0,1,"张瑞蒯曼3比1钱天一石洵瑶,张瑞蒯曼WTT女双夺冠,WTT常规挑战赛德班站"
1,7,0,1,1,#钱天一4比1范思琦##钱天一WTT女单夺冠##WTT常规挑战赛德班站#女单决赛，@钱天一321 4-1战胜@范思琦rice 夺得本站比赛冠军！五局的比分为11-7、12-14、11-6、11-8、12-10 咪咕体育的微博视频 ,2023/1/15,11,1,1,"钱天一4比1范思琦,钱天一WTT女单夺冠,WTT常规挑战赛德班站"
1,3,0,1,1,#张帅刷新WTA单打排名##澳网2023# 正赛开赛在即，WTA公布最新一期世界排名，@Tennis张帅 上升两位，位列第22，创造职业生涯单打新高。@郑钦文Ana 同样上升两位，排名第28 ,2023/1/15,28,0,1,"张帅刷新WTA单打排名,澳网2023"
1,3,0,1,1,#郑赛赛因伤退出2023澳网# @郑赛赛 因腕伤退出#澳网2023#，她的签位将由曼德利克替代。 ,2023/1/15,11,0,0,"郑赛赛因伤退出2023澳网,澳网2023"
1,7,0,1,2,#陈梦29岁生日感言##陈梦发微博庆生# 今天过生日的@陈梦-乒乓球 发微博庆生：又一年生日，又一年与乒乓球、与中国乒乓球队大家庭、还有大家相伴而过。你们的生日快乐、用心祝福，我都有收到。过去的一岁感谢有你们的陪伴，未来的日子我们也一起期待吧！  ,2023/1/15,45,9,2,"陈梦29岁生日感言,陈梦发微博庆生"
1,6,0,1,1,#大马赛凡晨组合夺冠##凡晨组合夺新赛季首冠##2023年大马羽毛球公开赛# 女双决赛，@陈小白BAOBAO /@贾一凡_F 21-16 21-10 白荷娜/李幽琳（韩国），夺得新赛季首冠，跨年10连胜两连冠！ ,2023/1/15,57,3,2,"大马赛凡晨组合夺冠,凡晨组合夺新赛季首冠,2023年大马羽毛球公开赛"
1,4,0,1,4,#张雨霏小年送祝福# #体坛众星小年送祝福# @o张雨霏o 送小年祝福啦！：二十三 糖瓜粘二十四 扫房子🧹小年快乐[2023] ,2023/1/15,105,12,9,"张雨霏小年送祝福,体坛众星小年送祝福"
1,7,1,1,5,#黄晓明祝陈梦生日快乐# 顶级互动！@黄晓明：梦梦生日快乐！追梦的道路上，有时候也要劳逸结合休息休息啊。其他的咱俩春节回家当面说随后陈梦@陈梦-乒乓球 回复：“谢谢表哥[心动超崽]今年杭州亚运会要不要来现场看呀” #在微博看见体育# ,2023/1/15,114,22,1,"黄晓明祝陈梦生日快乐,在微博看见体育"
1,13,0,1,4,#周迅受聘为杭州亚运会宣传形象大使# 1月15日上午10点，杭州亚运会主办城市推广曲《最美的风景》演唱版MV正式发布，MV由水木年华演唱、周迅@i周迅 参演。同时，周迅受聘为杭州亚运会宣传形象大使。内容来源：@中国蓝新闻 中国蓝新闻的微博视频 ,2023/1/15,186,120,118,周迅受聘为杭州亚运会宣传形象大使
1,7,0,1,2,#陈梦0115生日快乐# #陈梦生日快乐# @WTT世界乒联 ：“㊗️陈梦@陈梦-乒乓球 生日快乐🎂赛场上的每一次胜利或曲折都是通往成功之路上的风景以梦为马，不负韶华；心怀梦想，继续奔赴自己的热爱 。” ,2023/1/15,76,19,2,"陈梦0115生日快乐,陈梦生日快乐"
1,1,0,1,2,#韦霍斯特全家现场观战曼市德比# 太有爱了！曼联新援韦霍斯特携妻子孩子现场观战曼市德比 #曼联vs曼城# 咪咕足球的微博视频 ,2023/1/14,21,2,2,"韦霍斯特全家现场观战曼市德比,曼联vs曼城"
1,3,0,1,1,#张瑞蒯曼3比1巴拉佐娃卢茨##WTT常规挑战赛德班站#女双半决赛，@Z张瑞Z /@kuaiman0207 3-1战胜巴拉佐娃/卡米尔-卢茨，四局比分为11-9、11-8、8-11、11-7，张瑞/蒯曼与@钱天一321 /@石洵瑶w 会师决赛！#国乒包揽WTT德班站女双冠亚军# 咪咕体育的微博视频 ,2023/1/14,10,0,3,"张瑞蒯曼3比1巴拉佐娃卢茨,WTT常规挑战赛德班站,国乒包揽WTT德班站女双冠亚军"
1,1,0,1,2,#贝克汉姆带女儿看儿子比赛# 布伦特福德B队3-2击败阿斯顿维拉U21，罗密欧-贝克汉姆迎来了在布伦特福德的第二场比赛。贝克汉姆依然依然到场观战，而这一次他还带着女儿小七一同前来。 ,2023/1/14,15,2,3,贝克汉姆带女儿看儿子比赛
1,7,0,1,1,#钱天一石洵瑶3比1温特巴约##WTT常规挑战赛德班站#女双半决赛，@钱天一321 /@石洵瑶w 3-1战胜温特/巴约率先晋级决赛！四局的比分为11-6、7-11、11-8、12-10 咪咕体育的微博视频 ,2023/1/14,11,0,1,"钱天一石洵瑶3比1温特巴约,WTT常规挑战赛德班站"
1,6,0,1,1,#大马赛国羽遭严重误判# 女双半决赛，@郑雨yuyuyu /@Z_殊贤 VS韩国组合白荷娜/李幽琳，余弦组合21-20领先，张殊贤后场球被判出界，郑雨第一时间举手示意挑战，但是主裁没有看到，当郑雨再次要求挑战的时候，主裁以郑雨没有第一时间示意挑战为由拒绝，中国组合随后连丢2分输掉比赛 小星星侃大山的微博视频 ,2023/1/14,18,7,1,大马赛国羽遭严重误判
1,7,0,1,1,#钱天一3比0单晓娜##WTT常规挑战赛德班站#女单1/4决赛，@钱天一321 3-0战胜@单晓娜德国 晋级半决赛！三局比分都是11-9，半决赛钱天一对阵简彤娟 咪咕体育的微博视频 ,2023/1/14,21,1,2,"钱天一3比0单晓娜,WTT常规挑战赛德班站"
1,7,0,1,1,#张瑞3比0米特兰姆##WTT常规挑战赛德班站#女单1/4决赛，@Z张瑞Z 3-0战胜尼娜-米特兰姆晋级半决赛，三局比分：11-8、11-4、11-0 （米特兰姆伤退），半决赛张瑞vs范思琦 咪咕体育的微博视频 ,2023/1/14,8,0,1,"张瑞3比0米特兰姆,WTT常规挑战赛德班站"
1,6,0,1,1,#大马赛张殊贤郑雨无缘决赛# @Z_殊贤 @郑雨yuyuyu 17-21、21-23不敌白荷娜/李幽林，无缘决赛 #2023年大马羽毛球公开赛# ,2023/1/14,7,2,2,"大马赛张殊贤郑雨无缘决赛,2023年大马羽毛球公开赛"
1,7,0,1,1,#范思琦3比1刘炜珊##WTT常规挑战赛德班站#女单1/4决赛，@范思琦rice 3-1战胜@L炜珊Ss 晋级半决赛，四局的比分为11-9、4-11、11-8、11-8 咪咕体育的微博视频 ,2023/1/14,5,0,1,"范思琦3比1刘炜珊,WTT常规挑战赛德班站"
1,6,0,1,1,#2023年大马羽毛球公开赛##大马赛陈雨菲无缘决赛# 女单，安洗莹 21-12 19-21 21-9 @陈雨菲_CYF ，国羽女单无缘本站决赛，这是安洗莹生涯第二次战胜陈雨菲 ,2023/1/14,6,1,1,"2023年大马羽毛球公开赛,大马赛陈雨菲无缘决赛"
1,1,0,1,1,#吴澄舒澳超首球# 场澳大利亚女足联赛中，堪培拉联女足半场暂时2-0领先纽卡斯尔喷气机女足，中国球员吴澄舒破门收获首球，这也是中国女足球员在澳大利亚女超的首个进球#在微博看见体育# 搜达足球的微博视频 ,2023/1/14,21,9,21,"吴澄舒澳超首球,在微博看见体育"
1,6,0,1,1,#大马赛凡晨组合进决赛# #2023年大马羽毛球公开赛# @贾一凡_F  @陈小白BAOBAO 陈清晨/贾一凡 21-9 拉哈尤/拉马丹蒂，凡晨打出一个波12比2轻松拿下第一局！ 但随后拉马丹蒂扭到脚踝，最终拉马丹蒂受伤退赛！凡晨组合晋级决赛！ ,2023/1/14,16,1,1,"大马赛凡晨组合进决赛,2023年大马羽毛球公开赛"
1,7,0,1,2,#丁宁当选黑龙江省政协委员# 据《黑龙江日报》，省政协委员@丁宁 则从运动员的退役转型问题谈起。她表示，体育产业、校园体育、群众体育、竞技体育等的发展，都需要大量的人才，退役运动员就是“生力军”，他们有能力、有水平、也有韧性来从事这些岗位。运动员退役转型做得更好，会有更多的家庭愿意让孩子从事竞技体育，对于体育后备人才培养选拔大有好处。#在微博看见体育# 友的说的微博视频,2023/1/14,58,6,4,"丁宁当选黑龙江省政协委员,在微博看见体育"
1,11,0,1,4,#俄罗斯反兴奋剂机构称K宝无过错##俄罗斯裁定瓦利耶娃兴奋剂案无过失# 1月13日，世界反兴奋剂机构(WADA)通报，俄罗斯反兴奋剂机构(RUSADA)已经对花样滑冰运动员瓦列娃兴奋剂案做出裁决，裁定尽管瓦列娃违反了兴奋剂条例，但她对此“没有过错或疏失”。因此除了取消其采集兴奋剂样本当天(2021年12月25日)的比赛结果外，不会进行任何处罚。WADA对“没有过错或疏失”的说法表示关切，将酌情向体育仲裁法庭提起上诉。#俄裁定K宝没错但莎莎递补冠军#  网页链接,2023/1/14,623,7,3,"俄罗斯反兴奋剂机构称K宝无过错,俄罗斯裁定瓦利耶娃兴奋剂案无过失,俄裁定K宝没错但莎莎递补冠军"
1,7,0,1,1,#WTT常规挑战赛德班站# 赛果同步：女单1/8决赛，@钱天一321 3比1 黄歆，晋级女单八强，四局比分为：11-6/4-11/12-10/11-8。其中第三局钱天一4比10落后连得8分，12比10完成大逆转。男单1/8决赛，@徐瑛彬bin 1比3 西蒙-高兹（法国），无缘男单八强，四局比分：11-6/3-11/4-11/8-11。#钱天一3比1黄歆##徐瑛彬1比3高兹# 咪咕体育的微博视频,2023/1/14,8,0,1,"WTT常规挑战赛德班站,钱天一3比1黄歆,徐瑛彬1比3高兹"
1,7,0,1,1,#蒯曼2比3简彤娟##WTT常规挑战赛德班站# 女单1/8决赛，蒯曼@kuaiman0207 2比3 简彤娟，无缘女单八强，五局比分为12-10/11-13/9-11/12-10/8-11 咪咕体育的微博视频 ,2023/1/13,10,2,4,"蒯曼2比3简彤娟,WTT常规挑战赛德班站"
1,2,0,1,1,#谷爱凌将参加XGAMES三项比赛# 当地时间1月27日-1月29日，世界极限运动会X-Games将在美国的阿斯本举行。根据赛事方发布的参赛运动员名单，@青蛙公主爱凌 将参加双板大跳台、坡面障碍和U型池的比赛；@苏翊鸣 将参加单板坡面障碍和大跳台的比赛；蔡雪桐@x桐c 将出战单板U型池的比赛。#苏翊鸣将参加XGAMES两项比赛#,2023/1/13,1123,87,16,"谷爱凌将参加XGAMES三项比赛,苏翊鸣将参加XGAMES两项比赛"
1,6,0,1,1,#钱天一石洵瑶3比0帕瓦德卢茨##WTT常规挑战赛德班站# 女双1/4决赛，@钱天一321 /@石洵瑶w 3比0击败法国组合帕瓦德/卢茨，晋级女双半决赛！三局比分为11-9/11-4/11-5 咪咕体育的微博视频 ,2023/1/13,13,0,3,"钱天一石洵瑶3比0帕瓦德卢茨,WTT常规挑战赛德班站"
1,9,0,1,1,#斯坎迪奇官宣姚迪加盟# 意甲斯坎迪奇俱乐部@SavinoDelBeneVolley 官方宣布姚迪加盟，公告中写道：欢迎中国女排名将@Xback女排姚迪 加入斯坎迪奇俱乐部！这是姚迪职业生涯中首次来到欧洲，非常期待未来能够携手共创佳绩！ ,2023/1/13,59,6,8,斯坎迪奇官宣姚迪加盟
1,7,0,1,1,#张瑞3比0黄禹乔##WTT常规挑战赛德班站#女单R16，@Z张瑞Z 3比0战胜黄禹乔 (中国台北)晋级下一轮！三局比分为12-10、11-8、11-7 咪咕体育的微博视频 ,2023/1/13,4,0,1,"张瑞3比0黄禹乔,WTT常规挑战赛德班站"
1,1,0,2,4,#网飞将推出2022世界杯纪录片#  网飞官方宣布与国际足联流媒体平台FIFA+合作，双方将会制作2022世界杯纪录片。该纪录片将包括全部32支球队的特权访问以及独家镜头资料，向球迷们展示此前没有透露过的世界杯镜头。预计纪录片将在今年上映。 ,2023/1/13,54,6,2,网飞将推出2022世界杯纪录片
1,9,0,1,8,#女排3人将被授予国际级运动健将称号# 中国排协发布公示通知，将授予50人运动员等级称号。其中，女排国手金烨、王云蕗@Abyss10_王 和@刁琳宇_6 随队在世锦赛上获得第6名，将被授予国际级运动健将称号！ ,2023/1/13,53,9,4,女排3人将被授予国际级运动健将称号
1,4,0,1,2,#25岁奥运冠军当选湖北省政协委员# 据极目新闻报道，“奥运冠军”刘蕙瑕当选湖北省政协委员，是最年轻的一位！刘蕙瑕12岁入选国家队，16岁获得首个世界冠军，19岁获得里约奥运会跳水女子双人十米台冠军，退役后在湖北省跳水队担任领队。本届湖北省两会，刘蕙瑕当选为新一届省政协委员。#跳水奥运冠军成湖北省最年轻政协委员#,2023/1/13,109,14,2,"25岁奥运冠军当选湖北省政协委员,跳水奥运冠军成湖北省最年轻政协委员"
1,1,0,1,3,#梅西与三个儿子叠抱##梅西这家庭氛围太暖了# 梅西爱妻安东内拉在社交平台幸福晒照，照片中，她家的三个儿子与@梅西LeoMessi10 叠抱在一起，场面非常温馨。安东内拉还写道：“我的爱之山！”太暖了！！ ,2023/1/13,47,9,2,"梅西与三个儿子叠抱,梅西这家庭氛围太暖了"
1,6,0,1,1,#大马赛陈雨菲进四强##2023年大马羽毛球公开赛# 四分之一决赛，@陈雨菲_CYF 21-18、21-19 @马林_CarolinaMarin ，晋级四强！半决赛：陈雨菲 vs 安洗莹（8-1）。 ,2023/1/13,59,2,3,"大马赛陈雨菲进四强,2023年大马羽毛球公开赛"
1,6,0,1,1,#大马赛王祉怡无缘四强# #2023年大马羽毛球公开赛# 1/4决赛，安洗莹21-17 16-21 21-19@_王祉怡_ ，王祉怡1-2遗憾不敌安洗莹，止步八强。 ,2023/1/13,17,0,1,"大马赛王祉怡无缘四强,2023年大马羽毛球公开赛"
1,6,0,1,1,#大马赛凡晨组合进四强##2023年大马羽毛球公开赛# 陈清晨@陈小白BAOBAO @贾一凡_F 21-17、21-17 斯托伊娃姐妹，晋级四强。 ,2023/1/13,22,1,4,"大马赛凡晨组合进四强,2023年大马羽毛球公开赛"
1,7,0,1,1,【#张瑞蒯曼3比0南非组合#】#WTT德班常规挑战赛# 女双1/8决赛：@Z张瑞Z /蒯曼@kuaiman0207 3-0 诺姆多/穆克雷，三局比分（11-2、11-4、#国乒又打出11比0#）咪咕乒乓球的微博视频 ,2023/1/12,18,1,2,"张瑞蒯曼3比0南非组合,WTT德班常规挑战赛,国乒又打出11比0"
1,7,0,1,1,【#张瑞3比1卢茨#】#WTT常规挑战赛德班站# 女单1/16决赛，@Z张瑞Z 3比1战胜卢茨（法国）晋级，四局比分：11-5/9-11/11-4/11-7。咪咕乒乓球的微博视频 ,2023/1/12,9,2,5,"张瑞3比1卢茨,WTT常规挑战赛德班站"
1,6,0,1,1,【#大马赛陈雨菲进八强#】#2023年大马羽毛球公开赛# 女单1/8决赛，@陈雨菲_CYF 战胜加拿大选手李文珊（21-13、10-21、21-13），晋级八强。1/4决赛，陈雨菲将对阵西班牙名将马林。  ,2023/1/12,35,1,5,"大马赛陈雨菲进八强,2023年大马羽毛球公开赛"
1,3,1,1,1,#2023澳网正赛签表#出炉，#中国金花澳网首轮对阵#如下：[23]@Tennis张帅  VS 提格[29]@郑钦文Ana VS 加尔菲王曦雨 VS 卡·普利斯科娃王欣瑜 VS 亨特朱琳 VS 马里诺袁悦 VS 萨卡里郑赛赛 VS 贝古 男单方面吴易昺vs穆泰张之臻vs本-谢尔顿#澳网2023# ,2023/1/12,9,4,3,"2023澳网正赛签表,中国金花澳网首轮对阵,澳网2023"
1,9,0,1,1,#朱婷当选意甲12月MVP#意大利联赛发布消息：朱婷当选意甲女排联赛2022年12月最佳球员（MVP），恭喜@女排朱婷ZT Volley小站的微博视频 ,2023/1/12,117,11,3,朱婷当选意甲12月MVP
1,1,0,1,2,#罗纳尔多求婚成功# 46岁的罗纳尔多向32岁女友Celina Locks完成求婚，Celina Locks在自己的社交媒体上宣布了这一喜讯。 ,2023/1/12,106,31,5,罗纳尔多求婚成功
1,6,0,1,1,#大马赛凡晨组合进八强#@陈小白BAOBAO @贾一凡_F 21-7 21-9 库苏马/普拉提维  #大马赛黄鸭组合无缘八强#@王懿律enzo /@H黄东萍 21-12 20-22 21-23 金元昊/郑娜银，无缘八强。#2023年大马羽毛球公开赛# ,2023/1/12,12,3,1,"大马赛凡晨组合进八强,大马赛黄鸭组合无缘八强,2023年大马羽毛球公开赛"
1,3,0,1,2,#大坂直美宣布怀孕# #大坂直美男友#大坂直美的男友是美国说唱歌手科迪亚（YBN Cordae），两人已经谈了三年多，24岁的他，比大坂直美还要小一岁。去年下半年，美媒曾曝出两人分手，但大坂直美辟谣说：我们关系很好，还会更进一步。而后来当大坂直美游览卢浮宫时，科迪亚在她的社媒下直接留言称她为“夫人”。现在看，两人果然更进一步，有了宝宝了。#澳网2023#,2023/1/12,78,19,4,"大坂直美宣布怀孕,大坂直美男友,澳网2023"
1,3,0,1,2,#大坂直美宣布怀孕# 四届大满贯冠军得主大坂直美宣布怀孕喜讯，此前她宣布退出#澳网2023#大坂直美表示期待2024年回归网坛、她希望未来能让自己的孩子看自己打一场球。  ,2023/1/12,38,25,4,"大坂直美宣布怀孕,澳网2023"
1,7,0,1,6,#王曼昱王艺迪猜球员挑战#  #王曼昱惊叹王艺迪认人能力# @王曼昱 @迪214 PK挑战看脸的一部分来猜球员，最后谁赢了？一起来看看！咪咕体育的微博视频 ,2023/1/11,27,3,2,"王曼昱王艺迪猜球员挑战,王曼昱惊叹王艺迪认人能力"
1,6,1,1,2,#大马羽球女神吴柳莹退役##2023年大马羽毛球公开赛# 2023年大马羽毛球公开赛首轮不敌印尼组合，大马羽球女神@吴柳莹GohLiuYing 结束了生涯最后一场职业国际赛事。吴柳莹与@奋斗青年陈炳橓 搭档为马来西亚赢得了里约奥运会的羽毛球混双银牌，以及羽毛球亚锦赛的混双金牌。 ,2023/1/11,8,1,1,"大马羽球女神吴柳莹退役,2023年大马羽毛球公开赛"
